time,temp_c,humidity_pct,wind_speed_kmh,wind_direction_deg
2024-06-20 05:00:00,18.4,78,7.2,264
2024-06-20 06:00:00,18.1,79,3.9,248
2024-06-20 07:00:00,17.8,80,3.0,256
2024-06-20 08:00:00,17.4,83,1.8,259
2024-06-20 09:00:00,17.2,83,1.1,72
2024-06-20 10:00:00,16.3,89,4.7,90
2024-06-20 11:00:00,15.8,94,5.4,86
2024-06-20 12:00:00,15.4,96,5.9,79
2024-06-20 13:00:00,16.2,91,3.4,108
2024-06-20 14:00:00,16.6,88,4.2,121
2024-06-20 15:00:00,17.9,81,3.8,139
2024-06-20 16:00:00,19.9,71,3.4,148
2024-06-20 17:00:00,22.1,62,4.0,153
2024-06-20 18:00:00,25.1,50,6.4,196
2024-06-20 19:00:00,27.5,44,11.1,216
2024-06-20 20:00:00,28.1,44,15.8,227
2024-06-20 21:00:00,28.1,41,18.8,241
2024-06-20 22:00:00,27.8,41,20.7,253
2024-06-20 23:00:00,26.4,44,25.0,258
2024-06-21 00:00:00,24.6,46,26.0,260
2024-06-21 01:00:00,22.8,54,21.8,254
2024-06-21 02:00:00,20.7,62,19.5,254
2024-06-21 03:00:00,18.7,69,15.9,257
2024-06-21 04:00:00,17.6,76,12.2,251
2024-06-21 05:00:00,17.2,79,6.8,238
2024-06-21 06:00:00,17.0,81,5.9,223
2024-06-21 07:00:00,16.7,82,5.1,231
2024-06-21 08:00:00,16.3,85,3.5,246
2024-06-21 09:00:00,15.8,89,1.9,292
2024-06-21 10:00:00,15.8,88,1.0,315
2024-06-21 11:00:00,15.2,92,2.5,8
2024-06-21 12:00:00,14.9,93,2.9,30
2024-06-21 13:00:00,16.2,91,5.9,101
2024-06-21 14:00:00,16.7,88,7.3,123
2024-06-21 15:00:00,18.0,81,7.7,139
2024-06-21 16:00:00,20.0,70,6.8,162
2024-06-21 17:00:00,22.5,59,5.8,184
2024-06-21 18:00:00,25.6,48,7.4,209
2024-06-21 19:00:00,28.2,41,10.9,226
2024-06-21 20:00:00,29.2,40,15.0,235
2024-06-21 21:00:00,29.5,37,17.1,240
2024-06-21 22:00:00,29.1,37,19.9,253
2024-06-21 23:00:00,28.0,40,22.4,259
2024-06-22 00:00:00,26.8,42,22.6,261
2024-06-22 01:00:00,25.6,45,19.6,257
2024-06-22 02:00:00,23.4,52,18.7,247
2024-06-22 03:00:00,21.0,62,14.8,252
2024-06-22 04:00:00,19.6,69,9.2,249
2024-06-22 05:00:00,19.0,72,5.9,223
2024-06-22 06:00:00,18.7,74,4.9,216
2024-06-22 07:00:00,18.4,77,4.7,238
2024-06-22 08:00:00,18.0,81,5.2,286
2024-06-22 09:00:00,17.3,85,5.6,310
2024-06-22 10:00:00,16.7,89,5.3,332
2024-06-22 11:00:00,16.3,91,5.2,335
2024-06-22 12:00:00,15.7,94,3.6,6
2024-06-22 13:00:00,16.8,97,7.7,131
2024-06-22 14:00:00,17.5,92,6.6,135
2024-06-22 15:00:00,18.7,84,7.0,145
2024-06-22 16:00:00,20.9,73,5.2,168
2024-06-22 17:00:00,23.9,59,4.6,198
2024-06-22 18:00:00,27.6,46,5.6,225
2024-06-22 19:00:00,30.6,38,9.0,233
2024-06-22 20:00:00,32.2,35,13.4,234
2024-06-22 21:00:00,32.0,36,17.9,232
2024-06-22 22:00:00,31.1,38,16.3,229
2024-06-22 23:00:00,30.3,39,15.2,239
2024-06-23 00:00:00,29.4,40,14.8,252
2024-06-23 01:00:00,28.0,43,15.9,257
2024-06-23 02:00:00,25.8,51,15.6,255
2024-06-23 03:00:00,23.0,62,10.8,268
2024-06-23 04:00:00,21.2,70,9.8,278
2024-06-23 05:00:00,20.5,72,8.3,288
2024-06-23 06:00:00,20.1,72,6.9,279
2024-06-23 07:00:00,19.8,72,6.8,342
2024-06-23 08:00:00,19.7,72,5.8,240
2024-06-23 09:00:00,19.5,74,5.3,298
2024-06-23 10:00:00,19.1,76,4.9,306
2024-06-23 11:00:00,18.9,79,3.4,288
2024-06-23 12:00:00,18.7,81,5.2,335
2024-06-23 13:00:00,18.9,81,1.6,27
2024-06-23 14:00:00,20.0,72,1.6,243
2024-06-23 15:00:00,21.3,66,7.4,346
2024-06-23 16:00:00,24.9,49,5.6,45
2024-06-23 17:00:00,28.0,41,11.4,215
2024-06-23 18:00:00,29.5,39,10.9,236
2024-06-23 19:00:00,30.4,36,14.7,242
2024-06-23 20:00:00,31.3,33,17.9,240
2024-06-23 21:00:00,32.2,32,20.2,239
2024-06-23 22:00:00,32.2,34,20.8,244
2024-06-23 23:00:00,30.3,39,21.4,250
2024-06-24 00:00:00,29.0,40,17.5,256
2024-06-24 01:00:00,29.5,33,17.0,253
2024-06-24 02:00:00,26.5,45,16.7,251
2024-06-24 03:00:00,25.4,48,8.7,225
2024-06-24 04:00:00,23.9,53,10.8,206
2024-06-24 05:00:00,22.9,57,8.4,187
2024-06-24 06:00:00,22.1,60,6.5,180
2024-06-24 07:00:00,22.0,61,5.0,159
2024-06-24 08:00:00,21.7,64,5.9,166
2024-06-24 09:00:00,21.1,69,6.0,147
2024-06-24 10:00:00,20.5,73,4.2,121
2024-06-24 11:00:00,20.2,75,3.6,135
2024-06-24 12:00:00,19.9,76,5.7,145
2024-06-24 13:00:00,20.8,76,6.5,84
2024-06-24 14:00:00,21.6,68,4.3,85
2024-06-24 15:00:00,23.5,58,5.1,86
2024-06-24 16:00:00,26.0,48,4.7,157
2024-06-24 17:00:00,28.6,40,5.2,214
2024-06-24 18:00:00,31.2,32,6.4,243
2024-06-24 19:00:00,33.4,27,12.7,235
2024-06-24 20:00:00,33.0,28,20.5,232
2024-06-24 21:00:00,31.9,29,22.4,240
2024-06-24 22:00:00,30.5,32,23.1,247
2024-06-24 23:00:00,29.1,34,22.8,258
2024-06-25 00:00:00,27.5,38,23.2,257
2024-06-25 01:00:00,25.2,42,19.4,252
2024-06-25 02:00:00,24.0,49,17.4,248
2024-06-25 03:00:00,22.5,56,12.4,262
2024-06-25 04:00:00,22.0,56,4.9,253
2024-06-25 05:00:00,22.1,54,6.4,218
2024-06-25 06:00:00,21.9,53,9.0,196
2024-06-25 07:00:00,21.4,58,8.4,173
2024-06-25 08:00:00,21.0,64,6.7,164
2024-06-25 09:00:00,20.4,73,7.6,172
2024-06-25 10:00:00,19.8,81,6.1,180
2024-06-25 11:00:00,19.4,84,4.0,185
2024-06-25 12:00:00,19.2,86,2.9,187
2024-06-25 13:00:00,20.0,77,0.8,297
2024-06-25 14:00:00,20.6,76,1.9,158
2024-06-25 15:00:00,22.0,71,4.0,170
2024-06-25 16:00:00,23.8,63,4.5,194
2024-06-25 17:00:00,26.1,53,5.2,205
2024-06-25 18:00:00,28.5,44,9.7,211
2024-06-25 19:00:00,29.7,38,14.3,219
2024-06-25 20:00:00,30.2,32,16.8,222
2024-06-25 21:00:00,30.1,31,18.9,230
2024-06-25 22:00:00,29.5,32,20.4,238
2024-06-25 23:00:00,28.1,37,19.3,241
2024-06-26 00:00:00,26.8,43,16.8,242
2024-06-26 01:00:00,25.4,47,18.0,250
2024-06-26 02:00:00,23.0,59,17.6,247
2024-06-26 03:00:00,20.9,70,14.3,242
2024-06-26 04:00:00,20.0,74,9.2,231
2024-06-26 05:00:00,19.8,76,6.9,223
2024-06-26 06:00:00,19.6,76,4.8,228
2024-06-26 07:00:00,19.6,76,5.6,195
2024-06-26 08:00:00,19.4,78,6.9,174
2024-06-26 09:00:00,19.0,81,6.5,177
2024-06-26 10:00:00,18.5,85,5.0,180
2024-06-26 11:00:00,18.2,88,3.6,180
2024-06-26 12:00:00,18.0,90,3.2,153
2024-06-26 13:00:00,18.6,86,6.4,133
2024-06-26 14:00:00,18.9,84,4.4,125
2024-06-26 15:00:00,20.2,76,5.0,150
2024-06-26 16:00:00,22.0,67,6.7,164
2024-06-26 17:00:00,24.2,57,7.8,167
2024-06-26 18:00:00,26.2,49,9.4,173
2024-06-26 19:00:00,27.9,42,11.9,178
2024-06-26 20:00:00,29.0,36,13.8,187
2024-06-26 21:00:00,29.5,36,14.7,205
2024-06-26 22:00:00,29.4,38,14.9,217
2024-06-26 23:00:00,28.8,39,15.8,225
2024-06-27 00:00:00,27.4,42,16.8,235
2024-06-27 01:00:00,25.5,50,15.2,234
2024-06-27 02:00:00,23.9,56,13.5,241
2024-06-27 03:00:00,22.1,65,12.0,237
2024-06-27 04:00:00,20.9,71,10.7,230
2024-06-27 05:00:00,20.5,73,7.4,194
2024-06-27 06:00:00,20.2,74,7.4,157
2024-06-27 07:00:00,19.8,76,8.9,137
2024-06-27 08:00:00,19.2,79,7.7,131
2024-06-27 09:00:00,18.8,81,5.9,128
2024-06-27 10:00:00,18.4,83,6.0,123
2024-06-27 11:00:00,18.1,85,6.3,114
2024-06-27 12:00:00,17.9,88,6.6,103
2024-06-27 13:00:00,18.5,88,10.0,128
2024-06-27 14:00:00,19.2,83,10.5,131
2024-06-27 15:00:00,20.4,75,10.3,144
2024-06-27 16:00:00,21.5,69,9.3,152
2024-06-27 17:00:00,23.2,62,10.4,160
2024-06-27 18:00:00,24.9,58,12.6,167
2024-06-27 19:00:00,26.5,53,12.3,173
2024-06-27 20:00:00,27.9,49,12.2,182
2024-06-27 21:00:00,29.2,44,13.5,205
2024-06-27 22:00:00,29.6,41,16.3,225
2024-06-27 23:00:00,29.2,41,17.6,235
2024-06-28 00:00:00,27.9,45,19.1,248
2024-06-28 01:00:00,25.0,57,18.7,245
2024-06-28 02:00:00,22.4,67,18.6,252
2024-06-28 03:00:00,20.5,76,15.8,258
2024-06-28 04:00:00,19.6,78,11.2,255
2024-06-28 05:00:00,19.4,77,7.4,247
2024-06-28 06:00:00,19.5,75,5.4,228
2024-06-28 07:00:00,19.4,76,3.5,204
2024-06-28 08:00:00,19.1,81,4.5,151
2024-06-28 09:00:00,18.5,87,7.9,137
2024-06-28 10:00:00,17.9,90,6.6,135
2024-06-28 11:00:00,17.8,91,4.7,122
2024-06-28 12:00:00,18.2,89,7.6,109
2024-06-28 13:00:00,18.5,87,12.1,127
2024-06-28 14:00:00,19.4,83,10.8,127
2024-06-28 15:00:00,20.4,76,9.5,127
2024-06-28 16:00:00,22.4,66,8.9,130
2024-06-28 17:00:00,24.2,59,8.2,151
2024-06-28 18:00:00,26.0,53,10.9,171
2024-06-28 19:00:00,27.0,51,14.1,177
2024-06-28 20:00:00,27.5,50,16.2,179
2024-06-28 21:00:00,27.8,47,16.3,185
2024-06-28 22:00:00,28.0,45,15.8,192
2024-06-28 23:00:00,28.0,43,14.1,199
2024-06-29 00:00:00,27.1,47,13.1,217
2024-06-29 01:00:00,25.2,53,13.6,220
2024-06-29 02:00:00,23.2,62,14.5,235
2024-06-29 03:00:00,21.2,69,15.3,246
2024-06-29 04:00:00,19.8,75,12.9,247
2024-06-29 05:00:00,19.0,79,10.5,243
2024-06-29 06:00:00,18.5,82,7.6,225
2024-06-29 07:00:00,18.0,85,7.0,215
2024-06-29 08:00:00,17.5,87,4.6,219
2024-06-29 09:00:00,17.2,89,4.7,238
2024-06-29 10:00:00,17.0,91,5.0,240
2024-06-29 11:00:00,16.5,94,4.3,246
2024-06-29 12:00:00,16.0,97,3.8,253
2024-06-29 13:00:00,17.2,90,1.5,256
2024-06-29 14:00:00,17.5,88,1.6,243
2024-06-29 15:00:00,18.1,84,2.9,187
2024-06-29 16:00:00,20.1,72,2.9,187
2024-06-29 17:00:00,22.5,63,3.3,221
2024-06-29 18:00:00,25.5,52,4.6,225
2024-06-29 19:00:00,27.9,44,8.9,227
2024-06-29 20:00:00,29.1,41,13.9,239
2024-06-29 21:00:00,29.2,40,17.3,249
2024-06-29 22:00:00,28.7,41,19.6,256
2024-06-29 23:00:00,27.9,42,21.3,258
2024-06-30 00:00:00,26.1,45,22.9,257
2024-06-30 01:00:00,24.6,51,19.4,252
2024-06-30 02:00:00,22.3,62,18.7,254
2024-06-30 03:00:00,20.0,75,16.7,256
2024-06-30 04:00:00,18.9,81,13.0,256
2024-06-30 05:00:00,18.4,84,9.8,246
2024-06-30 06:00:00,17.9,87,8.4,239
2024-06-30 07:00:00,17.2,89,6.2,234
2024-06-30 08:00:00,16.7,91,5.5,259
2024-06-30 09:00:00,16.2,94,4.2,290
2024-06-30 10:00:00,15.6,98,3.4,302
2024-06-30 11:00:00,15.2,99,4.8,318
2024-06-30 12:00:00,14.8,100,3.3,354
2024-06-30 13:00:00,14.9,99,5.0,111
2024-06-30 14:00:00,15.3,97,1.5,104
2024-06-30 15:00:00,16.5,90,3.3,311
2024-06-30 16:00:00,19.6,74,2.3,288
2024-06-30 17:00:00,23.5,56,2.6,214
2024-06-30 18:00:00,27.8,41,5.4,200
2024-06-30 19:00:00,30.8,34,9.0,217
2024-06-30 20:00:00,32.0,32,14.8,236
2024-06-30 21:00:00,31.7,31,19.3,249
2024-06-30 22:00:00,31.4,31,20.7,257
2024-06-30 23:00:00,31.2,31,20.0,252
2024-07-01 00:00:00,29.6,37,20.1,249
2024-07-01 01:00:00,27.6,42,16.3,245
2024-07-01 02:00:00,24.8,56,15.0,249
2024-07-01 03:00:00,22.2,68,12.4,262
2024-07-01 04:00:00,21.2,73,8.0,262
2024-07-01 05:00:00,20.9,76,5.3,208
2024-07-01 06:00:00,20.4,77,7.0,159
2024-07-01 07:00:00,19.5,80,8.1,135
2024-07-01 08:00:00,19.0,84,7.7,131
2024-07-01 09:00:00,18.7,90,7.7,131
2024-07-01 10:00:00,18.1,93,6.9,118
2024-07-01 11:00:00,17.8,94,7.8,103
2024-07-01 12:00:00,17.4,95,6.8,90
2024-07-01 13:00:00,18.0,92,6.2,111
2024-07-01 14:00:00,18.5,90,5.1,129
2024-07-01 15:00:00,19.3,84,5.6,135
2024-07-01 16:00:00,21.3,73,5.6,165
2024-07-01 17:00:00,24.0,61,8.6,180
2024-07-01 18:00:00,26.5,51,10.8,178
2024-07-01 19:00:00,28.3,46,12.6,178
2024-07-01 20:00:00,29.9,39,13.8,186
2024-07-01 21:00:00,30.6,35,14.5,199
2024-07-01 22:00:00,30.5,33,15.3,214
2024-07-01 23:00:00,29.9,35,15.0,226
2024-07-02 00:00:00,28.7,40,14.8,236
2024-07-02 01:00:00,26.1,49,16.1,236
2024-07-02 02:00:00,23.7,58,14.1,238
2024-07-02 03:00:00,21.5,69,10.3,234
2024-07-02 04:00:00,20.4,76,6.4,223
2024-07-02 05:00:00,20.0,79,5.4,176
2024-07-02 06:00:00,19.5,83,6.3,149
2024-07-02 07:00:00,18.8,88,6.8,148
2024-07-02 08:00:00,18.1,93,7.2,143
2024-07-02 09:00:00,17.8,93,6.9,141
2024-07-02 10:00:00,17.5,93,5.6,105
2024-07-02 11:00:00,17.5,92,6.5,96
2024-07-02 12:00:00,17.5,92,6.1,93
2024-07-02 13:00:00,18.0,88,7.1,139
2024-07-02 14:00:00,18.1,87,5.0,150
2024-07-02 15:00:00,18.6,82,5.3,152
2024-07-02 16:00:00,20.1,74,4.2,149
2024-07-02 17:00:00,22.5,64,3.0,166
2024-07-02 18:00:00,25.2,53,4.1,165
2024-07-02 19:00:00,28.1,45,7.2,177
2024-07-02 20:00:00,30.2,40,11.8,200
2024-07-02 21:00:00,30.9,38,14.8,219
2024-07-02 22:00:00,30.2,40,16.5,234
2024-07-02 23:00:00,29.0,44,17.2,244
2024-07-03 00:00:00,27.8,47,16.9,246
2024-07-03 01:00:00,26.8,49,15.9,242
2024-07-03 02:00:00,24.5,57,18.0,244
2024-07-03 03:00:00,21.9,69,14.5,256
2024-07-03 04:00:00,20.7,76,12.0,254
2024-07-03 05:00:00,20.0,80,8.0,260
2024-07-03 06:00:00,19.6,82,6.0,253
2024-07-03 07:00:00,19.4,84,5.4,233
2024-07-03 08:00:00,18.8,88,6.5,251
2024-07-03 09:00:00,18.1,92,7.9,270
2024-07-03 10:00:00,17.7,93,6.8,267
2024-07-03 11:00:00,17.4,95,5.4,266
2024-07-03 12:00:00,17.1,96,5.1,278
2024-07-03 13:00:00,17.5,94,1.5,45
2024-07-03 14:00:00,18.0,90,3.4,328
2024-07-03 15:00:00,19.2,82,4.5,299
2024-07-03 16:00:00,21.6,70,5.8,270
2024-07-03 17:00:00,24.7,58,7.3,237
2024-07-03 18:00:00,27.1,50,10.3,241
2024-07-03 19:00:00,28.8,44,14.3,245
2024-07-03 20:00:00,29.5,41,17.9,248
2024-07-03 21:00:00,29.5,41,20.6,254
2024-07-03 22:00:00,28.5,44,22.3,256
2024-07-03 23:00:00,27.1,49,23.0,256
2024-07-04 00:00:00,25.5,54,21.1,253
2024-07-04 01:00:00,24.2,60,20.3,253
2024-07-04 02:00:00,22.5,66,15.6,255
2024-07-04 03:00:00,21.1,73,12.9,240
2024-07-04 04:00:00,20.4,76,10.3,234
2024-07-04 05:00:00,20.0,78,7.3,237
2024-07-04 06:00:00,19.6,79,5.8,240
2024-07-04 07:00:00,19.5,80,4.3,265
2024-07-04 08:00:00,19.3,81,4.8,283
2024-07-04 09:00:00,19.0,83,4.8,297
2024-07-04 10:00:00,18.5,85,4.3,294
2024-07-04 11:00:00,18.1,87,4.4,279
2024-07-04 12:00:00,17.8,89,5.0,270
2024-07-04 13:00:00,17.5,91,4.7,351
2024-07-04 14:00:00,18.0,86,6.1,332
2024-07-04 15:00:00,19.1,81,4.5,299
2024-07-04 16:00:00,21.1,72,4.8,222
2024-07-04 17:00:00,23.2,64,7.9,196
2024-07-04 18:00:00,25.4,56,9.0,203
2024-07-04 19:00:00,27.2,49,10.7,225
2024-07-04 20:00:00,28.1,47,14.8,236
2024-07-04 21:00:00,28.0,47,18.1,247
2024-07-04 22:00:00,27.5,48,18.7,251
2024-07-04 23:00:00,27.0,49,19.9,253
2024-07-05 00:00:00,25.8,50,19.8,251
2024-07-05 01:00:00,24.2,56,19.2,244
2024-07-05 02:00:00,22.2,63,15.6,247
2024-07-05 03:00:00,20.6,69,12.9,247
2024-07-05 04:00:00,19.6,75,10.0,240
2024-07-05 05:00:00,19.4,77,7.1,225
2024-07-05 06:00:00,19.4,77,4.0,190
2024-07-05 07:00:00,19.2,78,6.6,139
2024-07-05 08:00:00,18.8,83,5.9,142
2024-07-05 09:00:00,18.5,86,3.8,139
2024-07-05 10:00:00,18.2,87,1.8,127
2024-07-05 11:00:00,17.9,89,2.3,72
2024-07-05 12:00:00,17.4,91,3.3,84
2024-07-05 13:00:00,19.0,86,11.3,149
2024-07-05 14:00:00,19.1,88,11.0,161
2024-07-05 15:00:00,20.3,82,7.3,189
2024-07-05 16:00:00,22.7,70,5.6,243
2024-07-05 17:00:00,26.4,56,4.4,235
2024-07-05 18:00:00,30.0,45,7.3,213
2024-07-05 19:00:00,32.4,38,12.6,211
2024-07-05 20:00:00,32.7,37,16.9,220
2024-07-05 21:00:00,32.9,36,17.1,222
2024-07-05 22:00:00,33.1,35,15.3,219
2024-07-05 23:00:00,32.7,35,14.4,217
2024-07-06 00:00:00,31.6,38,15.7,217
2024-07-06 01:00:00,29.5,45,13.9,233
2024-07-06 02:00:00,28.4,47,10.9,224
2024-07-06 03:00:00,26.0,54,11.1,193
2024-07-06 04:00:00,23.4,68,10.1,153
2024-07-06 05:00:00,22.3,76,8.0,162
2024-07-06 06:00:00,21.4,82,11.8,153
2024-07-06 07:00:00,20.7,86,9.2,138
2024-07-06 08:00:00,20.4,87,6.4,164
2024-07-06 09:00:00,20.1,89,6.1,130
2024-07-06 10:00:00,20.0,88,8.9,133
2024-07-06 11:00:00,19.8,90,10.1,145
2024-07-06 12:00:00,19.7,91,11.1,144
2024-07-06 13:00:00,19.8,93,13.0,156
2024-07-06 14:00:00,20.6,88,14.5,153
2024-07-06 15:00:00,21.6,82,15.8,153
2024-07-06 16:00:00,22.5,77,17.3,159
2024-07-06 17:00:00,24.0,69,16.5,160
2024-07-06 18:00:00,25.6,62,15.0,163
2024-07-06 19:00:00,27.2,57,13.7,166
2024-07-06 20:00:00,28.9,51,15.0,170
2024-07-06 21:00:00,29.9,47,16.6,175
2024-07-06 22:00:00,29.6,47,18.4,178
2024-07-06 23:00:00,28.6,50,19.1,180
2024-07-07 00:00:00,27.8,52,16.9,179
2024-07-07 01:00:00,27.4,53,13.3,177
2024-07-07 02:00:00,26.1,57,8.8,189
2024-07-07 03:00:00,24.5,63,9.1,198
2024-07-07 04:00:00,22.9,70,9.8,186
2024-07-07 05:00:00,21.6,76,7.1,165
2024-07-07 06:00:00,21.1,79,8.8,145
2024-07-07 07:00:00,20.8,81,7.7,143
2024-07-07 08:00:00,20.4,84,7.1,150
2024-07-07 09:00:00,20.0,88,5.3,152
2024-07-07 10:00:00,19.6,89,4.7,148
2024-07-07 11:00:00,19.6,89,6.1,152
2024-07-07 12:00:00,19.4,89,5.7,145
2024-07-07 13:00:00,19.3,93,6.4,137
2024-07-07 14:00:00,19.7,90,6.1,140
2024-07-07 15:00:00,20.5,83,8.6,147
2024-07-07 16:00:00,22.0,75,11.4,156
2024-07-07 17:00:00,23.8,66,11.3,163
2024-07-07 18:00:00,26.0,56,8.8,161
2024-07-07 19:00:00,27.8,51,10.2,170
2024-07-07 20:00:00,29.2,46,13.4,175
2024-07-07 21:00:00,30.2,42,15.5,184
2024-07-07 22:00:00,30.2,42,14.9,200
2024-07-07 23:00:00,29.9,44,14.1,218
2024-07-08 00:00:00,28.8,49,15.0,226
2024-07-08 01:00:00,27.6,51,14.3,229
2024-07-08 02:00:00,25.4,60,15.5,242
2024-07-08 03:00:00,23.3,69,13.9,245
2024-07-08 04:00:00,22.1,75,12.8,248
2024-07-08 05:00:00,21.4,79,10.0,249
2024-07-08 06:00:00,20.9,81,8.9,243
2024-07-08 07:00:00,20.4,83,7.3,250
2024-07-08 08:00:00,20.0,85,6.1,273
2024-07-08 09:00:00,19.5,87,4.9,287
2024-07-08 10:00:00,19.0,89,3.9,304
2024-07-08 11:00:00,18.4,91,3.8,319
2024-07-08 12:00:00,17.6,94,5.2,335
2024-07-08 13:00:00,18.0,96,3.3,41
2024-07-08 14:00:00,18.0,95,4.2,20
2024-07-08 15:00:00,18.9,90,2.4,27
2024-07-08 16:00:00,20.5,81,1.1,108
2024-07-08 17:00:00,23.3,68,3.3,193
2024-07-08 18:00:00,26.3,54,7.9,196
2024-07-08 19:00:00,28.1,49,13.4,211
2024-07-08 20:00:00,28.4,49,17.0,216
2024-07-08 21:00:00,28.6,48,16.1,222
2024-07-08 22:00:00,28.6,48,16.2,238
2024-07-08 23:00:00,28.1,48,15.8,246
2024-07-09 00:00:00,27.5,49,14.7,245
2024-07-09 01:00:00,25.9,53,13.8,237
2024-07-09 02:00:00,24.0,59,14.3,242
2024-07-09 03:00:00,22.4,65,13.2,244
2024-07-09 04:00:00,21.2,70,7.8,236
2024-07-09 05:00:00,20.6,73,5.4,228
2024-07-09 06:00:00,20.2,75,5.2,214
2024-07-09 07:00:00,19.8,77,4.4,189
2024-07-09 08:00:00,19.2,79,4.7,184
2024-07-09 09:00:00,18.9,83,3.7,169
2024-07-09 10:00:00,18.5,86,2.7,157
2024-07-09 11:00:00,18.3,89,3.3,139
2024-07-09 12:00:00,18.0,92,3.1,126
2024-07-09 13:00:00,17.9,94,4.2,121
2024-07-09 14:00:00,18.5,91,4.1,135
2024-07-09 15:00:00,19.2,86,1.5,166
2024-07-09 16:00:00,21.0,78,1.8,191
2024-07-09 17:00:00,23.8,66,3.4,198
2024-07-09 18:00:00,27.1,55,5.6,207
2024-07-09 19:00:00,29.9,46,9.4,212
2024-07-09 20:00:00,31.6,42,12.3,218
2024-07-09 21:00:00,32.4,39,15.9,231
2024-07-09 22:00:00,32.2,38,18.0,241
2024-07-09 23:00:00,31.2,40,18.8,244
2024-07-10 00:00:00,29.0,47,19.7,246
2024-07-10 01:00:00,26.0,57,18.6,248
2024-07-10 02:00:00,23.9,64,15.3,255
2024-07-10 03:00:00,22.1,71,11.6,263
2024-07-10 04:00:00,21.2,76,9.5,261
2024-07-10 05:00:00,21.0,76,8.0,265
2024-07-10 06:00:00,20.8,77,7.6,273
2024-07-10 07:00:00,20.2,79,6.5,276
2024-07-10 08:00:00,20.0,80,5.9,281
2024-07-10 09:00:00,19.4,83,6.2,263
2024-07-10 10:00:00,18.9,87,5.4,274
2024-07-10 11:00:00,18.5,89,2.6,286
2024-07-10 12:00:00,18.7,87,1.4,360
2024-07-10 13:00:00,18.5,91,3.8,107
2024-07-10 14:00:00,19.6,86,3.8,107
2024-07-10 15:00:00,20.8,80,3.3,139
2024-07-10 16:00:00,23.4,67,4.3,180
2024-07-10 17:00:00,26.4,56,8.4,170
2024-07-10 18:00:00,28.5,51,12.0,173
2024-07-10 19:00:00,30.1,47,12.6,177
2024-07-10 20:00:00,31.8,42,12.7,188
2024-07-10 21:00:00,33.6,37,12.5,213
2024-07-10 22:00:00,33.5,36,16.2,217
2024-07-10 23:00:00,32.4,38,16.5,224
2024-07-11 00:00:00,30.8,43,17.2,237
2024-07-11 01:00:00,28.0,52,17.3,253
2024-07-11 02:00:00,25.9,59,14.3,252
2024-07-11 03:00:00,24.0,66,12.8,238
2024-07-11 04:00:00,22.6,70,10.0,240
2024-07-11 05:00:00,21.9,72,8.2,241
2024-07-11 06:00:00,21.2,74,6.4,232
2024-07-11 07:00:00,20.8,76,4.4,235
2024-07-11 08:00:00,20.3,80,4.1,218
2024-07-11 09:00:00,19.8,83,3.3,264
2024-07-11 10:00:00,19.2,85,5.5,302
2024-07-11 11:00:00,18.9,87,4.7,293
2024-07-11 12:00:00,18.6,89,3.1,315
2024-07-11 13:00:00,18.9,88,7.7,127
2024-07-11 14:00:00,18.9,88,7.5,145
2024-07-11 15:00:00,20.3,80,8.4,155
2024-07-11 16:00:00,22.2,73,9.0,157
2024-07-11 17:00:00,23.8,69,9.4,148
2024-07-11 18:00:00,26.4,61,10.0,154
2024-07-11 19:00:00,28.8,52,10.1,174
2024-07-11 20:00:00,30.4,47,10.7,200
2024-07-11 21:00:00,31.2,44,15.4,213
2024-07-11 22:00:00,30.5,45,15.8,225
2024-07-11 23:00:00,29.9,45,20.0,240
2024-07-12 00:00:00,27.8,50,18.9,256
2024-07-12 01:00:00,25.4,57,19.6,250
2024-07-12 02:00:00,23.6,62,13.0,251
2024-07-12 03:00:00,22.2,67,12.5,237
2024-07-12 04:00:00,21.3,71,8.1,257
2024-07-12 05:00:00,20.9,74,5.7,252
2024-07-12 06:00:00,20.5,75,4.3,246
2024-07-12 07:00:00,20.1,77,2.1,239
2024-07-12 08:00:00,19.8,79,3.6,225
2024-07-12 09:00:00,19.0,83,5.5,281
2024-07-12 10:00:00,18.7,86,4.7,302
2024-07-12 11:00:00,18.3,88,3.1,306
2024-07-12 12:00:00,18.4,88,2.3,141
2024-07-12 13:00:00,18.6,86,6.0,147
2024-07-12 14:00:00,18.8,86,3.2,180
2024-07-12 15:00:00,19.2,85,4.5,166
2024-07-12 16:00:00,20.4,79,9.5,151
2024-07-12 17:00:00,21.8,72,6.2,159
2024-07-12 18:00:00,24.3,62,7.2,177
2024-07-12 19:00:00,26.9,52,8.6,202
2024-07-12 20:00:00,29.6,44,7.9,240
2024-07-12 21:00:00,31.4,38,19.5,251
2024-07-12 22:00:00,28.4,48,22.4,228
2024-07-12 23:00:00,26.6,51,19.9,222
2024-07-13 00:00:00,26.1,51,14.7,248
2024-07-13 01:00:00,26.0,53,19.5,289
2024-07-13 02:00:00,24.9,57,12.0,196
2024-07-13 03:00:00,21.6,70,20.0,244
2024-07-13 04:00:00,20.5,74,8.9,256
2024-07-13 05:00:00,20.8,74,6.8,328
2024-07-13 06:00:00,20.6,74,4.1,255
2024-07-13 07:00:00,20.5,76,8.9,256
2024-07-13 08:00:00,20.2,80,10.4,250
2024-07-13 09:00:00,19.2,87,6.9,261
2024-07-13 10:00:00,19.0,89,6.2,291
